"concept","n","percentage","cumulative_percentage"
"us-gaap_RevenueFromFranchisorOwnedOutlets",5,0.012779552715655,96.7156549520767
"us-gaap_StockIssuedDuringPeriodSharesNewIssues",5,0.012779552715655,96.7284345047923
"us-gaap_TechnologyServicesCosts",5,0.012779552715655,96.741214057508
"us-gaap_TechnologyServicesRevenue",5,0.012779552715655,96.7539936102236
"xon_CollaborationRevenues",5,0.012779552715655,96.7667731629393
"AmortizationOfAcquiredIntangibleAssets",4,0.010223642172524,96.7769968051118
"BusinessExitCosts",4,0.010223642172524,96.7872204472843
"CededPremiumsWritten",4,0.010223642172524,96.7974440894569
"CostOfServicesLicensesAndServices",4,0.010223642172524,96.8076677316294
"DeferredPolicyAcquisitionCostAmortizationExpense",4,0.010223642172524,96.8178913738019
"ExplorationCosts",4,0.010223642172524,96.8281150159744
"FinancialServicesRevenue",4,0.010223642172524,96.838338658147
"GainLossOnDispositionOfProperty",4,0.010223642172524,96.8485623003195
"IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments",4,0.010223642172524,96.858785942492
"InterestIncomeOther",4,0.010223642172524,96.8690095846645
"LicenseAndServicesRevenue",4,0.010223642172524,96.8792332268371
"OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax",4,0.010223642172524,96.8894568690096
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease",4,0.010223642172524,96.8996805111821
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent",4,0.010223642172524,96.9099041533546
"OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax",4,0.010223642172524,96.9201277955272
"OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax",4,0.010223642172524,96.9303514376997
"OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax",4,0.010223642172524,96.9405750798722
"OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlanNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostBeforeTax",4,0.010223642172524,96.9507987220447
"OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlanNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostNetOfTax",4,0.010223642172524,96.9610223642173
"OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax",4,0.010223642172524,96.9712460063898
"PolicyholderBenefitsAndClaimsIncurredNet",4,0.010223642172524,96.9814696485623
"PreferredStockDividendsAndOtherAdjustments",4,0.010223642172524,96.9916932907348
"PremiumsEarnedNet",4,0.010223642172524,97.0019169329073
"PremiumsWrittenNet",4,0.010223642172524,97.0121405750799
"SalesRevenueGoodsGross",4,0.010223642172524,97.0223642172524
"acm_IncomeLossFromContinuingOperationsBeforeIncomeTaxes",4,0.010223642172524,97.0325878594249
"act_OCIDebtSecuritiesAvailableForSaleUnrealizedHoldingGainLossWithAllowanceAfterTax",4,0.010223642172524,97.0428115015974
"act_OCIDebtSecuritiesAvailableForSaleUnrealizedHoldingGainLossWithoutAllowanceAfterTax",4,0.010223642172524,97.05303514377
"aeti:IncomeLossFromDomesticOperationsAndNetEquityIncomeFromForeignJointVentures",4,0.010223642172524,97.0632587859425
"aeti:NetEquityIncomeFromForeignJointVentures",4,0.010223642172524,97.073482428115
"beam:NetSalesExcludingExciseTaxes",4,0.010223642172524,97.0837060702875
"beam_AvailableForSaleSecuritiesTransferredSecurityUnrealizedGainLoss",4,0.010223642172524,97.0939297124601
"ezpw_OtherComprehensiveIncomeLossForeignCurrencyTransactionandTranslationReclassificationAdjustmentRealizeduponImpairmentbeforeTax",4,0.010223642172524,97.1041533546326
"fdp:AssetImpairmentAndOtherChargesNet",4,0.010223642172524,97.1143769968051
"fil_ChangeInFairValueOfDerivativeLiability",4,0.010223642172524,97.1246006389776
"fsr:ChangeInUnearnedPremiums",4,0.010223642172524,97.1348242811502
"fsr:DirectAndAssumedPremiumsWritten",4,0.010223642172524,97.1450479233227
"fsr:NetRealizedOrUnrealizedGainLossOnTradingSecuritiesAssetProtection",4,0.010223642172524,97.1552715654952
"gti_IncomeLossFromContinuingOperationsBeforeIncomeTaxes",4,0.010223642172524,97.1654952076677
"mgpi_OtherComprehensiveIncomeLossReclassificationAdjustmentfromAOCIforInvestmentsTransferredfromAvailableforsaletoEquityMethodNetofTax",4,0.010223642172524,97.1757188498403
"mndl:OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentPeriodIncreaseDecrease",4,0.010223642172524,97.1859424920128
"ms:OtherComprehensiveIncomeLossDebtValuationAdjustmentNetOfTax",4,0.010223642172524,97.1961661341853
"nktr:ProductSalesAndRoyalties",4,0.010223642172524,97.2063897763578
"nktr_ImpairmentOfEquipmentAndOtherCostsForTerminatedProgram",4,0.010223642172524,97.2166134185304
"ons_RecognitionOfBeneficialConversionFeatureUponIssuanceOfConvertiblePreferredStock",4,0.010223642172524,97.2268370607029
"otex:ServiceAndOtherCostOfRevenue",4,0.010223642172524,97.2370607028754
"otex:ServiceAndOtherRevenue",4,0.010223642172524,97.2472843450479
"otex_ServiceAndOtherCostOfRevenue",4,0.010223642172524,97.2575079872204
"otex_ServiceAndOtherRevenue",4,0.010223642172524,97.267731629393
"rmax_AnnualDuesRevenue",4,0.010223642172524,97.2779552715655
"schw:NetOtherThanTemporaryImpairments",4,0.010223642172524,97.288178913738
"schw_OtherComprehensiveIncomeLossHeldToMaturitySecuritiesReclassificationAdjustmentFromSecuritiesTransferredFromAvailableForSaleBeforeTax",4,0.010223642172524,97.2984025559105
"schw_OtherComprehensiveIncomeLossHeldToMaturitySecuritiesTransferredFromAvailableForSaleAmortizationBeforeTax",4,0.010223642172524,97.3086261980831
"schw_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAvailableForSaleToHeldToMaturityBeforeTax",4,0.010223642172524,97.3188498402556
"seas_RestructuringChargesAndSeveranceCostsIncurred",4,0.010223642172524,97.3290734824281
"seas_SecondaryOfferingCosts",4,0.010223642172524,97.3392971246006
"slng_GainLossOnDisposalOfFixedAssets",4,0.010223642172524,97.3495207667732
"ths_TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarningsTaxEffect",4,0.010223642172524,97.3597444089457
"us-gaap_BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1",4,0.010223642172524,97.3699680511182
"us-gaap_CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease",4,0.010223642172524,97.3801916932907
"us-gaap_DebtSecuritiesUnrealizedGainLoss",4,0.010223642172524,97.3904153354633
"us-gaap_EquityMethodInvestmentOtherThanTemporaryImpairment",4,0.010223642172524,97.4006389776358
"us-gaap_EquitySecuritiesFvNiUnrealizedGainLoss",4,0.010223642172524,97.4108626198083
"us-gaap_FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings",4,0.010223642172524,97.4210862619808
"us-gaap_FinancingInterestExpense",4,0.010223642172524,97.4313099041534
"us-gaap_FranchisorRevenue",4,0.010223642172524,97.4415335463259
"us-gaap_GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments",4,0.010223642172524,97.4517571884984
"us-gaap_InterestExpenseJuniorSubordinatedDebentures",4,0.010223642172524,97.4619808306709
"us-gaap_InterestIncomeExpenseAfterProvisionForLoanLoss",4,0.010223642172524,97.4722044728434
"us-gaap_InterestRevenueExpenseNet",4,0.010223642172524,97.482428115016
"us-gaap_InvestmentIncomeDividend",4,0.010223642172524,97.4926517571885
"us-gaap_NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification",4,0.010223642172524,97.502875399361
"us-gaap_OperatingLeaseExpense",4,0.010223642172524,97.5130990415336
"us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease",4,0.010223642172524,97.5233226837061
"us-gaap_OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent",4,0.010223642172524,97.5335463258786
"us-gaap_OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax",4,0.010223642172524,97.5437699680511
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationNetOfTax",4,0.010223642172524,97.5539936102236
"us-gaap_RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty",4,0.010223642172524,97.5642172523962
"us-gaap_TemporaryEquityForeignCurrencyTranslationAdjustments",4,0.010223642172524,97.5744408945687
"us-gaap_UnrealizedGainLossOnSecurities",4,0.010223642172524,97.5846645367412
"vnrx_GrantIncome",4,0.010223642172524,97.5948881789137
"vnrx_Royalty",4,0.010223642172524,97.6051118210863
"xon_EquitySecuritiesUnrealizedandRealizedAppreciationDepreciation",4,0.010223642172524,97.6153354632588
"zetaii:FormationCosts",4,0.010223642172524,97.6255591054313
"zip:FleetOperations",4,0.010223642172524,97.6357827476038
"zip:MemberServicesAndFulfillment",4,0.010223642172524,97.6460063897764
"AccretionExpense",3,0.00766773162939297,97.6536741214058
"AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss",3,0.00766773162939297,97.6613418530351
"DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax",3,0.00766773162939297,97.6690095846645
"DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax",3,0.00766773162939297,97.6766773162939
"DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit",3,0.00766773162939297,97.6843450479233
"ImpairmentOfLongLivedAssetsHeldForUse",3,0.00766773162939297,97.6920127795527
"IncomeLossFromContinuingOperationsPerBasicAndDilutedShare",3,0.00766773162939297,97.6996805111821
"InterestExpenseOther",3,0.00766773162939297,97.7073482428115
"OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease",3,0.00766773162939297,97.7150159744409
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax",3,0.00766773162939297,97.7226837060703
"OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax",3,0.00766773162939297,97.7303514376997
"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax",3,0.00766773162939297,97.7380191693291
"OtherComprehensiveIncomeOtherNetOfTax",3,0.00766773162939297,97.7456869009585
"OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax",3,0.00766773162939297,97.7533546325879
"OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax",3,0.00766773162939297,97.7610223642173
"ProvisionForLoanAndLeaseLosses",3,0.00766773162939297,97.7686900958467
"ProvisionForLoanLeaseAndOtherLosses",3,0.00766773162939297,97.776357827476
"RestructuringCosts",3,0.00766773162939297,97.7840255591054
"SKYX_CommonStockIssuedPursuantToAntidilutiveProvisions",3,0.00766773162939297,97.7916932907348
"SQFL_GainOnExchange",3,0.00766773162939297,97.7993610223642
"UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic",3,0.00766773162939297,97.8070287539936
"VNRX_WeightedAverageSharesOutstandingBasicAndDiluted",3,0.00766773162939297,97.814696485623
"aadi_ChangeInFairValueOfConvertiblePromissoryNotes",3,0.00766773162939297,97.8223642172524
"aeti_IncomeLossFromDomesticOperationsAndNetEquityIncomeFromForeignJointVentures",3,0.00766773162939297,97.8300319488818
"amswa_ProvisionForRecoveryOfDoubtfulAccounts",3,0.00766773162939297,97.8376996805112
"apps_GainsLossesOnSettlementAndConversionOfDebt",3,0.00766773162939297,97.8453674121406
"aura_NetIncomeLossAvailableToCommonStockholdersBasicAndDiluted",3,0.00766773162939297,97.85303514377
"bc:EarningsLossBeforeIncomeTaxes",3,0.00766773162939297,97.8607028753994
"bc:IncomeLossBeforeInterestLossOnEarlyExtinguishmentOfDebtAndIncomeTaxes",3,0.00766773162939297,97.8683706070288
"bc:RestructuringExitAndImpairmentCharges",3,0.00766773162939297,97.8760383386581
"bc_EarningsLossBeforeIncomeTaxes",3,0.00766773162939297,97.8837060702875
"bc_RestructuringExitIntegrationandImpairmentCharges",3,0.00766773162939297,97.8913738019169
"bc_RestructuringExitandIntegrationCharges",3,0.00766773162939297,97.8990415335463
"bc_Restructuringandintegrationcharges",3,0.00766773162939297,97.9067092651757
"cat:InterestExpenseExcludingFinancialProducts",3,0.00766773162939297,97.9143769968051
"cat:InterestExpenseOfFinancialProducts",3,0.00766773162939297,97.9220447284345
"cat:ProfitOfConsolidatedCompanies",3,0.00766773162939297,97.9297124600639
"csgs:ParticipatingRestrictedStock",3,0.00766773162939297,97.9373801916933
"csgs:TotalWeightedAverageSharesOutstandingBasic",3,0.00766773162939297,97.9450479233227
"csgs:TotalWeightedAverageSharesOutstandingDiluted",3,0.00766773162939297,97.9527156549521
"csgs_CostOfLicensesMaintenanceAndServicesRevenues",3,0.00766773162939297,97.9603833865815
"csgs_LicensesMaintenanceAndServicesRevenues",3,0.00766773162939297,97.9680511182109
"csgs_WeightedAverageSharesOutstandingBasic",3,0.00766773162939297,97.9757188498402
"csgs_WeightedAverageSharesOutstandingDiluted",3,0.00766773162939297,97.9833865814696
"ezpw:CostOfGoodsSoldScrap",3,0.00766773162939297,97.991054313099
"ezpw:SalesRevenueScrapNet",3,0.00766773162939297,97.9987220447284
"ezpw_AutoTitleLoanBadDebt",3,0.00766773162939297,98.0063897763578
"ezpw_AutoTitleLoanFees",3,0.00766773162939297,98.0140575079872
"ezpw_ImpairmentLossesRelatedToInvestmentsIncludingOtherThanTemporaryImpairmentLossesNet",3,0.00766773162939297,98.0217252396166
"ezpw_SignatureLoanFees",3,0.00766773162939297,98.029392971246
"fsr_GainLossOnDerivativeInstrumentsAndConvertibleSecurityNetPreTax",3,0.00766773162939297,98.0370607028754
"mcrb_ProfitLossFromResearchAgreementRelatedParty",3,0.00766773162939297,98.0447284345048
"ms:FinancingReceivableAndOffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal",3,0.00766773162939297,98.0523961661342
"ms:OtherComprehensiveIncomeLossNetOfTax",3,0.00766773162939297,98.0600638977636
"ms_IncreaseDecreaseInNoncontrollingInterestRelatedToTheConsolidationOfFundsSponsoredByTheParent",3,0.00766773162939297,98.067731629393
"ms_SalesOfSubsidiarySharesByParent",3,0.00766773162939297,98.0753993610224
"ms_StockIssuedDuringPeriodBySubsidiaryValue",3,0.00766773162939297,98.0830670926518
"nktr:NonCashInterestExpenseRelatedToSaleOfRoyalties",3,0.00766773162939297,98.0907348242812
"nktr_NoncashInterestExpense",3,0.00766773162939297,98.0984025559105
"otlk_ChangeInFairValueOfRedemptionFeature",3,0.00766773162939297,98.1060702875399
"pgen_EquitySecuritiesandPreferredStockUnrealizedandRealizedAppreciationDepreciation",3,0.00766773162939297,98.1137380191693
"rock:OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax1",3,0.00766773162939297,98.1214057507987
"rock_EquityInPartnershipsIncomeAndOtherIncome",3,0.00766773162939297,98.1290734824281
"rock_IncomeLossBeforeTaxes",3,0.00766773162939297,98.1367412140575
"rock_OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax1",3,0.00766773162939297,98.1444089456869
"schw_FeesAndCommissionsWaivers",3,0.00766773162939297,98.1520766773163
"seas_LossOnEarlyExtinguishmentOfDebtAndWriteOffOfDiscountsAndDebtIssuanceCosts",3,0.00766773162939297,98.1597444089457
"sum:TaxReceivableAgreementExpense",3,0.00766773162939297,98.1674121405751
"ths_IncomeBeforeIncomeTaxes",3,0.00766773162939297,98.1750798722045
"ths_OtherOperatingExpenseNet",3,0.00766773162939297,98.1827476038339
"us-gaap_AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition",3,0.00766773162939297,98.1904153354633
"us-gaap_BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain",3,0.00766773162939297,98.1980830670927
"us-gaap_CostOfServicesExcludingDepreciationDepletionAndAmortization",3,0.00766773162939297,98.2057507987221
"us-gaap_DerivativeCostOfHedge",3,0.00766773162939297,98.2134185303514
"us-gaap_DerivativeLossOnDerivative",3,0.00766773162939297,98.2210862619808
"us-gaap_DividendsCash",3,0.00766773162939297,98.2287539936102
"us-gaap_EquityMethodInvestmentRealizedGainLossOnDisposal",3,0.00766773162939297,98.2364217252396
"us-gaap_GainLossOnRepurchaseOfDebtInstrument",3,0.00766773162939297,98.244089456869
"us-gaap_IncreaseDecreaseInPensionPlanObligations",3,0.00766773162939297,98.2517571884984
"us-gaap_InsuredEventGainLoss",3,0.00766773162939297,98.2594249201278
"us-gaap_LitigationSettlementAmount",3,0.00766773162939297,98.2670926517572
"us-gaap_MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders",3,0.00766773162939297,98.2747603833866
"us-gaap_MinorityInterestPeriodIncreaseDecrease",3,0.00766773162939297,98.282428115016
"us-gaap_OperatingLeaseImpairmentLoss",3,0.00766773162939297,98.2900958466454
"us-gaap_OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease",3,0.00766773162939297,98.2977635782748
"us-gaap_OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax",3,0.00766773162939297,98.3054313099042
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax",3,0.00766773162939297,98.3130990415335
"us-gaap_OtherDepreciationAndAmortization",3,0.00766773162939297,98.3207667731629
"us-gaap_OtherGeneralExpense",3,0.00766773162939297,98.3284345047923
"us-gaap_OtherPreferredStockDividendsAndAdjustments",3,0.00766773162939297,98.3361022364217
"us-gaap_PaymentsOfDebtExtinguishmentCosts",3,0.00766773162939297,98.3437699680511
"us-gaap_ProFormaWeightedAverageSharesOutstandingDiluted",3,0.00766773162939297,98.3514376996805
"us-gaap_StockIssuedDuringPeriodSharesStockOptionsExercised",3,0.00766773162939297,98.3591054313099
"us-gaap_StockIssuedDuringPeriodValueAcquisitions",3,0.00766773162939297,98.3667731629393
"us-gaap_StockIssuedDuringPeriodValueStockOptionsExercised",3,0.00766773162939297,98.3744408945687
"us-gaap_StockRepurchasedDuringPeriodValue",3,0.00766773162939297,98.3821086261981
"us-gaap_TreasuryStockValueAcquiredCostMethod",3,0.00766773162939297,98.3897763578275
"us-gaap_UnrealizedGainLossOnDerivatives",3,0.00766773162939297,98.3974440894569
"us-gaap_UnrealizedGainLossOnInvestments",3,0.00766773162939297,98.4051118210863
"usm:GainLossOnSaleOrExchangeOfPropertyPlantEquipmentAndDivestituresOfBusinesses",3,0.00766773162939297,98.4127795527156
"usm_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest",3,0.00766773162939297,98.420447284345
"vnrx_IncomeFromGrants",3,0.00766773162939297,98.4281150159744
"vnrx_Product",3,0.00766773162939297,98.4357827476038
"vnrx_ProductRevenue",3,0.00766773162939297,98.4434504792332
"vnrx_ServiceRevenue",3,0.00766773162939297,98.4511182108626
"xon_AdjustmentsToAdditionalPaidInCapitalContributionOfServicesByShareholder",3,0.00766773162939297,98.458785942492
"xon_StockIssuedDuringPeriodSharesNonemployeeDirector",3,0.00766773162939297,98.4664536741214
"xon_StockIssuedDuringPeriodValueNonemployeeDirector",3,0.00766773162939297,98.4741214057508
"zip_SubleaseIncomeExpense",3,0.00766773162939297,98.4817891373802
"ABML_AccretionAndInterestExpense",2,0.00511182108626198,98.4869009584664
"ABML_GainOnSaleOfMiningClaims",2,0.00511182108626198,98.4920127795527
"AmortizationOfFinancingCosts",2,0.00511182108626198,98.497124600639
"AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount",2,0.00511182108626198,98.5022364217252
"DerivativeGainLossOnDerivativeNet",2,0.00511182108626198,98.5073482428115
"DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax",2,0.00511182108626198,98.5124600638978
"ExplorationExpense",2,0.00511182108626198,98.517571884984
"FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings",2,0.00511182108626198,98.5226837060703
"GainLossOnDispositionOfIntangibleAssets",2,0.00511182108626198,98.5277955271565
"GainLossOnSaleOfOtherAssets",2,0.00511182108626198,98.5329073482428
"GainLossRelatedToLitigationSettlement",2,0.00511182108626198,98.5380191693291
"GoodwillAndIntangibleAssetImpairment",2,0.00511182108626198,98.5431309904153
"IncomeLossAttributableToNoncontrollingInterest",2,0.00511182108626198,98.5482428115016
"IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights",2,0.00511182108626198,98.5533546325879
"LitigationSettlementExpense",2,0.00511182108626198,98.5584664536741
"MarketableSecuritiesGainLoss",2,0.00511182108626198,98.5635782747604
"OfficersCompensation",2,0.00511182108626198,98.5686900958466
"OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax",2,0.00511182108626198,98.5738019169329
"OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease",2,0.00511182108626198,98.5789137380192
"OtherComprehensiveIncomeAvailableForSaleSecuritiesTax",2,0.00511182108626198,98.5840255591054
"OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent",2,0.00511182108626198,98.5891373801917
"OtherComprehensiveIncomeDefinedBenefitPlansTax",2,0.00511182108626198,98.594249201278
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent",2,0.00511182108626198,98.5993610223642
"OtherComprehensiveIncomeLossBeforeTax",2,0.00511182108626198,98.6044728434505
"OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax",2,0.00511182108626198,98.6095846645367
"OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax",2,0.00511182108626198,98.614696485623
"OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax",2,0.00511182108626198,98.6198083067093
"OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax",2,0.00511182108626198,98.6249201277955
"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax",2,0.00511182108626198,98.6300319488818
"OtherComprehensiveIncomeLossReclassificationAdjustmentForWritedownOfSecuritiesIncludedInNetIncomeBeforeTax",2,0.00511182108626198,98.6351437699681
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax",2,0.00511182108626198,98.6402555910543
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax",2,0.00511182108626198,98.6453674121406
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax",2,0.00511182108626198,98.6504792332268
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax",2,0.00511182108626198,98.6555910543131
"OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentTax",2,0.00511182108626198,98.6607028753994
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax",2,0.00511182108626198,98.6658146964856
"OtherDepreciationAndAmortization",2,0.00511182108626198,98.6709265175719
"RecoveryOfDirectCosts",2,0.00511182108626198,98.6760383386581
"RedeemablePreferredStockDividends",2,0.00511182108626198,98.6811501597444
"RelatedPartyTransactionAmountsOfTransaction",2,0.00511182108626198,98.6862619808307
"RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer",2,0.00511182108626198,98.6913738019169
"RevenueFromContractWithCustomerIncludingAssessedTax",2,0.00511182108626198,98.6964856230032
"SAFE_DerivativeExpenses",2,0.00511182108626198,98.7015974440895
"TemporaryEquityDividendsAdjustment",2,0.00511182108626198,98.7067092651757
"TemporaryEquityForeignCurrencyTranslationAdjustments",2,0.00511182108626198,98.711821086262
"UnrealizedGainLossOnInvestments",2,0.00511182108626198,98.7169329073482
"VNRX_GainOnDerivativeRemeasurement",2,0.00511182108626198,98.7220447284345
"VNRX_GrantsReceivedOther",2,0.00511182108626198,98.7271565495208
"VSAC_FranchiseTaxExpens",2,0.00511182108626198,98.732268370607
"act:OtherComprehensiveIncomeLossReclassificationAdjustmentForRealizedGainsLossesIncludedInNetIncomeNetOfTax",2,0.00511182108626198,98.7373801916933
"act:OtherComprehensiveIncomeLossUnrealizedGainLossNetOfTax",2,0.00511182108626198,98.7424920127796
"aeti_WeightedAverageNumberOfContinuingOperationsSharesOutstandingBasic",2,0.00511182108626198,98.7476038338658
"aeti_WeightedAverageNumberOfContinuingOperationsSharesOutstandingDiluted",2,0.00511182108626198,98.7527156549521
"amswa:ProvisionForRecoveryOfDoubtfulAccounts",2,0.00511182108626198,98.7578274760383
"apps_GainLossonExtinguishmentandSettlementofDebt",2,0.00511182108626198,98.7629392971246
"bfgc_LossOnAssetAbondonment",2,0.00511182108626198,98.7680511182109
"bld:EngineeringAndDevelopmentExpense",2,0.00511182108626198,98.7731629392971
"bmac_FormationCostsAndOtherOperatingExpenses",2,0.00511182108626198,98.7782747603834
"cnne_OtherComprehensiveIncomeLossUnrealizedHoldingGainLossOnEquityMethodInvestmentsArisingDuringPeriodTax",2,0.00511182108626198,98.7833865814696
"csgs:WeightedAverageSharesOutstandingBasic",2,0.00511182108626198,98.7884984025559
"csgs:WeightedAverageSharesOutstandingDiluted",2,0.00511182108626198,98.7936102236422
"csgs_DepreciationExcludingRestructuring",2,0.00511182108626198,98.7987220447284
"ezpw:ComprehensiveIncomeNetOfTaxAttributableToRedeemableNoncontrollingInterest",2,0.00511182108626198,98.8038338658147
"ezpw:DepreciationDepletionAndAmortizationContinuingOperations",2,0.00511182108626198,98.808945686901
"ezpw:GainLossOnDispositionOfAssetsandOtherContinuingOperations",2,0.00511182108626198,98.8140575079872
"ezpw:GainLossonDispositionofAssetsContinuingOperations",2,0.00511182108626198,98.8191693290735
"hy_AccruedDividendToRedeemableNoncontrollingInterests",2,0.00511182108626198,98.8242811501597
"ipg:IncomeLossfromContinuingOperationsbeforeEquityMethodInvestmentsandNoncontrollingInterest",2,0.00511182108626198,98.829392971246
"ipg:RecoveryofDirectCostsExpenses",2,0.00511182108626198,98.8345047923323
"ipg_BenefitFromPreferredStockRepurchased",2,0.00511182108626198,98.8396166134185
"jaws_OfferingCostsAssociatedWithDerivativeWarrantLiabilities",2,0.00511182108626198,98.8447284345048
"mcrb_ProfitLossFromResearchAgreementsRelatedParty",2,0.00511182108626198,98.849840255591
"mgpi_GainLossOnSaleOfInterestInJointVenture",2,0.00511182108626198,98.8549520766773
"mgpi_GainLossonBusinessInterruptionInsuranceRecovery",2,0.00511182108626198,98.8600638977636
"mgpi_OtherComprehensiveIncomeLossOtherReclassificationAdjustmentfromAOCINetofTax",2,0.00511182108626198,98.8651757188498
"mkc_OtherDebtCosts",2,0.00511182108626198,98.8702875399361
"mndl:GainsLossesOnSettlementAndConversionOfDebt",2,0.00511182108626198,98.8753993610224
