"concept","n","percentage","cumulative_percentage"
"us-gaap_AccruedRentNoncurrent",15,0.0296454405312463,92.9265978892446
"us-gaap_DeferredTaxLiabilitiesGrossNoncurrent",15,0.0296454405312463,92.9562433297759
"us-gaap_LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation",15,0.0296454405312463,92.9858887703071
"us-gaap_ProductWarrantyAccrualClassifiedCurrent",15,0.0296454405312463,93.0155342108384
"us-gaap_TreasuryStockShares",15,0.0296454405312463,93.0451796513696
"AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax",14,0.0276690778291632,93.0728487291988
"AvailableForSaleSecurities",14,0.0276690778291632,93.1005178070279
"DeferredTaxAssetsLiabilitiesNetNoncurrent",14,0.0276690778291632,93.1281868848571
"LongTermInvestments",14,0.0276690778291632,93.1558559626863
"PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent",14,0.0276690778291632,93.1835250405154
"RestrictedCashAndCashEquivalentsNoncurrent",14,0.0276690778291632,93.2111941183446
"sum:TaxReceivableAgreementLiability",14,0.0276690778291632,93.2388631961738
"us-gaap_AccountsPayableRelatedPartiesCurrentAndNoncurrent",14,0.0276690778291632,93.2665322740029
"us-gaap_DeferredRentCreditNoncurrent",14,0.0276690778291632,93.2942013518321
"us-gaap_NotesPayableRelatedPartiesNoncurrent",14,0.0276690778291632,93.3218704296612
"us-gaap_ObligationToReturnSecuritiesReceivedAsCollateral",14,0.0276690778291632,93.3495395074904
"us-gaap_OtherLiabilities",14,0.0276690778291632,93.3772085853196
"us-gaap_SecuritiesReceivedAsCollateral",14,0.0276690778291632,93.4048776631487
"us-gaap_TemporaryEquityRedemptionValue",14,0.0276690778291632,93.4325467409779
"AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent",13,0.0256927151270801,93.458239456105
"Cash",13,0.0256927151270801,93.4839321712321
"DeferredCompensationLiabilityClassifiedNoncurrent",13,0.0256927151270801,93.5096248863591
"LongTermDebt",13,0.0256927151270801,93.5353176014862
"OtherLiabilities",13,0.0256927151270801,93.5610103166133
"PayablesToBrokerDealersAndClearingOrganizations",13,0.0256927151270801,93.5867030317404
"ReceivablesFromBrokersDealersAndClearingOrganizations",13,0.0256927151270801,93.6123957468675
"ms_TradingAssetsFairValueDisclosure",13,0.0256927151270801,93.6380884619945
"us-gaap_AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent",13,0.0256927151270801,93.6637811771216
"us-gaap_BillingsInExcessOfCost",13,0.0256927151270801,93.6894738922487
"us-gaap_HeldToMaturitySecuritiesCurrent",13,0.0256927151270801,93.7151666073758
"us-gaap_MarketableSecurities",13,0.0256927151270801,93.7408593225029
"us-gaap_OtherInvestmentsAndSecuritiesAtCost",13,0.0256927151270801,93.7665520376299
"us-gaap_SettlementAssetsCurrent",13,0.0256927151270801,93.792244752757
"CommonStockValueOutstanding",12,0.023716352424997,93.815961105182
"ContractWithCustomerLiabilityNoncurrent",12,0.023716352424997,93.839677457607
"DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage",12,0.023716352424997,93.863393810032
"InventoryFinishedGoods",12,0.023716352424997,93.887110162457
"InventoryWorkInProcessAndRawMaterials",12,0.023716352424997,93.910826514882
"OtherReceivables",12,0.023716352424997,93.934542867307
"VNRX_CurrentPortionOfGrantRepayable",12,0.023716352424997,93.958259219732
"cat_DeferredAndRefundableIncomeTaxesCurrent",12,0.023716352424997,93.981975572157
"mcrb_AccruedLiabilitiesAndOtherLiabilitiesCurrent",12,0.023716352424997,94.005691924582
"mcrb_ContractWithCustomerLiabilityCurrentRelatedParty",12,0.023716352424997,94.029408277007
"mcrb_ContractWithCustomerLiabilityNoncurrentRelatedParty",12,0.023716352424997,94.053124629432
"us-gaap_CapitalizedContractCostNetCurrent",12,0.023716352424997,94.076840981857
"us-gaap_CashReserveDepositRequiredAndMade",12,0.023716352424997,94.100557334282
"us-gaap_DebtLongtermAndShorttermCombinedAmount",12,0.023716352424997,94.124273686707
"us-gaap_DebtSecuritiesAvailableForSaleExcludingAccruedInterest",12,0.023716352424997,94.147990039132
"us-gaap_DefinedBenefitPensionPlanLiabilitiesNoncurrent",12,0.023716352424997,94.171706391557
"us-gaap_IntangibleAssetsNetIncludingGoodwill",12,0.023716352424997,94.195422743982
"us-gaap_LongTermNotesAndLoans",12,0.023716352424997,94.219139096407
"us-gaap_OtherMarketableSecuritiesNoncurrent",12,0.023716352424997,94.242855448832
"us-gaap_RestrictedInvestmentsNoncurrent",12,0.023716352424997,94.266571801257
"us-gaap_SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsAndLossExpenseReserves",12,0.023716352424997,94.290288153682
"NotesAndLoansReceivableNetNoncurrent",11,0.0217399897229139,94.3120281434049
"StockholdersEquityBeforeTreasuryStock",11,0.0217399897229139,94.3337681331278
"UnbilledContractsReceivable",11,0.0217399897229139,94.3555081228507
"bcorp_LandBuildingsAndImprovementsAndEquipmentNet",11,0.0217399897229139,94.3772481125736
"bcorp_OtherLongTermAssets",11,0.0217399897229139,94.3989881022965
"bcorp_UnamortizedProductToolingCosts",11,0.0217399897229139,94.4207280920194
"fdp_LongtermDebtandFinanceLeaseLessCurrentMaturities",11,0.0217399897229139,94.4424680817424
"fdp_LongtermDebtandFinanceLeaseObligationCurrent",11,0.0217399897229139,94.4642080714653
"nktr_AccruedClinicalTrialExpensesCurrent",11,0.0217399897229139,94.4859480611882
"nktr_LiabilityRelatedToSaleOfPotentialFutureRoyaltiesNonCurrent",11,0.0217399897229139,94.5076880509111
"srt_PayablesToCustomers",11,0.0217399897229139,94.529428040634
"us-gaap_CashEquivalentsAtCarryingValue",11,0.0217399897229139,94.5511680303569
"us-gaap_DeferredTaxLiabilities",11,0.0217399897229139,94.5729080200799
"us-gaap_OtherDeferredCreditsCurrent",11,0.0217399897229139,94.5946480098028
"us-gaap_OtherShortTermBorrowings",11,0.0217399897229139,94.6163879995257
"us-gaap_SeniorNotesCurrent",11,0.0217399897229139,94.6381279892486
"AccountsNotesAndLoansReceivableNetCurrent",10,0.0197636270208309,94.6578916162694
"CapitalLeaseObligationsNoncurrent",10,0.0197636270208309,94.6776552432902
"ContractWithCustomerAssetNetCurrent",10,0.0197636270208309,94.6974188703111
"DeferredRevenueAndCreditsNoncurrent",10,0.0197636270208309,94.7171824973319
"DueToRelatedPartiesCurrent",10,0.0197636270208309,94.7369461243527
"FinancialInstrumentsOwnedAtFairValue",10,0.0197636270208309,94.7567097513736
"OtherSecuredFinancings",10,0.0197636270208309,94.7764733783944
"RedeemableNoncontrollingInterestEquityFairValue",10,0.0197636270208309,94.7962370054152
"SURG_AccountsPayableAndAccruedExpensesRelatedPartyCurrent",10,0.0197636270208309,94.8160006324361
"SecuritiesBorrowed",10,0.0197636270208309,94.8357642594569
"SecuritiesLoaned",10,0.0197636270208309,94.8555278864777
"SecuritiesSoldUnderAgreementsToRepurchase",10,0.0197636270208309,94.8752915134986
"gti_RestructuringandRelatedLiability",10,0.0197636270208309,94.8950551405194
"rmax_IncomeTaxesAndTaxDistributionPayables",10,0.0197636270208309,94.9148187675402
"us-gaap_AccruedMarketingCostsCurrent",10,0.0197636270208309,94.934582394561
"us-gaap_ConvertibleLongTermNotesPayable",10,0.0197636270208309,94.9543460215819
"us-gaap_CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear",10,0.0197636270208309,94.9741096486027
"us-gaap_LoansReceivableHeldForSaleNet",10,0.0197636270208309,94.9938732756235
"us-gaap_SecuritiesPurchasedUnderAgreementsToResell",10,0.0197636270208309,95.0136369026444
"utx_CustomerFinancingAssets",10,0.0197636270208309,95.0334005296652
"xon_DeferredConsiderationCurrent",10,0.0197636270208309,95.053164156686
"AccountsReceivableNet",9,0.0177872643187478,95.0709514210048
"AvailableForSaleSecuritiesDebtSecuritiesCurrent",9,0.0177872643187478,95.0887386853235
"CapitalAccumulationPlans",9,0.0177872643187478,95.1065259496423
"CommonStockIncludingAdditionalPaidInCapital",9,0.0177872643187478,95.124313213961
"FinancialInstrumentsSoldNotYetPurchasedAtFairValue",9,0.0177872643187478,95.1421004782798
"InterestPayableCurrent",9,0.0177872643187478,95.1598877425985
"LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation",9,0.0177872643187478,95.1776750069173
"NotesPayableRelatedPartiesClassifiedCurrent",9,0.0177872643187478,95.195462271236
"PrepaidExpenseAndOtherAssets",9,0.0177872643187478,95.2132495355548
"TemporaryEquityRedemptionValue",9,0.0177872643187478,95.2310367998735
"beam_AccruedExpensesAndOtherCurrentLiabilities",9,0.0177872643187478,95.2488240641923
"ezpw:PawnLoans",9,0.0177872643187478,95.266611328511
"ezpw:PawnServiceChargesReceivableNet",9,0.0177872643187478,95.2843985928298
"mcrb_LeaseIncentivePayableNoncurrent",9,0.0177872643187478,95.3021858571485
"us-gaap_CapitalLeaseObligations",9,0.0177872643187478,95.3199731214673
"us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",9,0.0177872643187478,95.337760385786
"us-gaap_FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss",9,0.0177872643187478,95.3555476501048
"vnrx_CurrentPortionOfGrantRepayable",9,0.0177872643187478,95.3733349144235
"vrt_NonCurrentAssetsExcludingPropertyPlantAndEquipmentNet",9,0.0177872643187478,95.3911221787422
"AccountsAndOtherReceivablesNetCurrent",8,0.0158109016166647,95.4069330803589
"AccountsPayableRelatedPartiesCurrent",8,0.0158109016166647,95.4227439819756
"AvailableForSaleSecuritiesDebtSecuritiesNoncurrent",8,0.0158109016166647,95.4385548835922
"CustomerDepositsCurrent",8,0.0158109016166647,95.4543657852089
"DividendsPayableCurrent",8,0.0158109016166647,95.4701766868256
"DueToAffiliateCurrent",8,0.0158109016166647,95.4859875884422
"IndefiniteLivedLicenseAgreements",8,0.0158109016166647,95.5017984900589
"NotesPayableCurrent",8,0.0158109016166647,95.5176093916756
"OtherReceivablesNetCurrent",8,0.0158109016166647,95.5334202932922
"RedeemableNoncontrollingInterestEquityCarryingAmount",8,0.0158109016166647,95.5492311949089
"RedeemableNoncontrollingInterestEquityOtherCarryingAmount",8,0.0158109016166647,95.5650420965256
"bcorp_CashCashEquivalentsRestrictedCashAndShortTermInvestments",8,0.0158109016166647,95.5808529981422
"cat_LongTermReceivablesFinanceNoncurrent",8,0.0158109016166647,95.5966638997589
"cat_ReceivablesFinanceCurrent",8,0.0158109016166647,95.6124748013755
"ezpw_ConsumerLoanFeesReceivableNet",8,0.0158109016166647,95.6282857029922
"us-gaap_AccruedPayrollTaxesCurrent",8,0.0158109016166647,95.6440966046089
"us-gaap_AssetsHeldForSaleCurrent",8,0.0158109016166647,95.6599075062255
"us-gaap_BusinessCombinationContingentConsiderationLiabilityNoncurrent",8,0.0158109016166647,95.6757184078422
"us-gaap_ConvertibleNotesPayableCurrent",8,0.0158109016166647,95.6915293094589
"us-gaap_DebtSecuritiesAvailableForSaleAndHeldToMaturity",8,0.0158109016166647,95.7073402110755
"us-gaap_InterestPayableCurrentAndNoncurrent",8,0.0158109016166647,95.7231511126922
"us-gaap_LoansAndLeasesReceivableNetReportedAmountConsumer",8,0.0158109016166647,95.7389620143089
"us-gaap_PrepaidTaxes",8,0.0158109016166647,95.7547729159255
"us-gaap_ReceivablesLongTermContractsOrPrograms",8,0.0158109016166647,95.7705838175422
"usm:ReceivablesNetCurrentRoaming",8,0.0158109016166647,95.7863947191589
"vnrx_GrantRepayableNetOfCurrentPortion",8,0.0158109016166647,95.8022056207755
"xon_InvestmentsInPreferredStockNoncurrent",8,0.0158109016166647,95.8180165223922
"AssetsOfDisposalGroupIncludingDiscontinuedOperation",7,0.0138345389145816,95.8318510613068
"DueFromAffiliateCurrent",7,0.0138345389145816,95.8456856002214
"DueFromRelatedPartiesCurrent",7,0.0138345389145816,95.8595201391359
"FinanceLeaseLiabilityCurrent",7,0.0138345389145816,95.8733546780505
"FinanceLeaseLiabilityNoncurrent",7,0.0138345389145816,95.8871892169651
"LinesOfCreditCurrent",7,0.0138345389145816,95.9010237558797
"NotesAndLoansReceivableNetCurrent",7,0.0138345389145816,95.9148582947943
"OtherDeferredCreditsNoncurrent",7,0.0138345389145816,95.9286928337088
"SAFE_GeRoyaltyObligation",7,0.0138345389145816,95.9425273726234
"SAFE_GeTrademarkLicenseNet",7,0.0138345389145816,95.956361911538
"SAFE_TotalDeficit",7,0.0138345389145816,95.9701964504526
"SURG_TradePayableLongTerm",7,0.0138345389145816,95.9840309893672
"TemporaryEquityCarryingAmountAttributableToParent",7,0.0138345389145816,95.9978655282817
"avah_AccruedPayrollAndEmployeeBenefits",7,0.0138345389145816,96.0117000671963
"avah_CurrentPortionOfInsuranceReserves",7,0.0138345389145816,96.0255346061109
"avah_CurrentPortionOfInsuranceReservesInsuredPrograms",7,0.0138345389145816,96.0393691450255
"avah_DeferredRestrictedStockUnits",7,0.0138345389145816,96.0532036839401
"avah_LongTermInsuranceReserves",7,0.0138345389145816,96.0670382228547
"avah_LongTermInsuranceReservesInsuredPrograms",7,0.0138345389145816,96.0808727617692
"avah_ReceivablesUnderInsuredProgramsCurrent",7,0.0138345389145816,96.0947073006838
"avah_ReceivablesUnderInsuredProgramsNoncurrent",7,0.0138345389145816,96.1085418395984
"csgs_CustomerDeposits",7,0.0138345389145816,96.122376378513
"innv_DepositsAndOtherAssetsNoncurrent",7,0.0138345389145816,96.1362109174276
"innv_DueToStateAndFederalHealthPrograms",7,0.0138345389145816,96.1500454563421
"innv_ReportedAndEstimatedClaimsCurrent",7,0.0138345389145816,96.1638799952567
"mcrb_DeferredRevenueCurrentRelatedParty",7,0.0138345389145816,96.1777145341713
"mcrb_DeferredRevenueNoncurrentRelatedParty",7,0.0138345389145816,96.1915490730859
"seas_OtherFiniteLivedIntangibleAssetsNet",7,0.0138345389145816,96.2053836120005
"us-gaap_CommonStockIncludingAdditionalPaidInCapital",7,0.0138345389145816,96.2192181509151
"us-gaap_LitigationReserveCurrent",7,0.0138345389145816,96.2330526898296
"us-gaap_LongTermLoansPayable",7,0.0138345389145816,96.2468872287442
"us-gaap_NotesAndLoansPayableCurrent",7,0.0138345389145816,96.2607217676588
"us-gaap_OtherAssetsMiscellaneousNoncurrent",7,0.0138345389145816,96.2745563065734
"us-gaap_PreferredStockParOrStatedValuePerShare",7,0.0138345389145816,96.288390845488
"us-gaap_PreferredStockSharesAuthorized",7,0.0138345389145816,96.3022253844025
"us-gaap_RedeemableNoncontrollingInterestEquityCommonCarryingAmount",7,0.0138345389145816,96.3160599233171
"us-gaap_RestrictedCash",7,0.0138345389145816,96.3298944622317
"us-gaap_SettlementLiabilitiesCurrent",7,0.0138345389145816,96.3437290011463
"vrt_WarrantAndRightsOutstandingNoncurrent",7,0.0138345389145816,96.3575635400609
"xon_DeferredConsiderationNoncurrent",7,0.0138345389145816,96.3713980789755
"AccountsPayableCurrentAndNoncurrent",6,0.0118581762124985,96.3832562551879
"AccruedLiabilitiesCurrentAndNoncurrent",6,0.0118581762124985,96.3951144314004
"BillingsInExcessOfCost",6,0.0118581762124985,96.4069726076129
"CapitalizedComputerSoftwareNet",6,0.0118581762124985,96.4188307838254
"CashAndDueFromBanks",6,0.0118581762124985,96.4306889600379
"CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations",6,0.0118581762124985,96.4425471362504
"CashSurrenderValueOfLifeInsurance",6,0.0118581762124985,96.4544053124629
"CustomerAdvancesAndDepositsCurrent",6,0.0118581762124985,96.4662634886754
"DeferredRevenueAndCreditsCurrent",6,0.0118581762124985,96.4781216648879
"IncomeTaxesReceivableNoncurrent",6,0.0118581762124985,96.4899798411004
"InterestBearingDepositsInBanks",6,0.0118581762124985,96.5018380173129
"Investments",6,0.0118581762124985,96.5136961935254
"Land",6,0.0118581762124985,96.5255543697379
"LongTermNotesPayable",6,0.0118581762124985,96.5374125459504
"MarketableSecuritiesNoncurrent",6,0.0118581762124985,96.5492707221629
"OtherPostretirementBenefitsPayableCurrentAndNoncurrent",6,0.0118581762124985,96.5611288983754
"PayablesToCustomers",6,0.0118581762124985,96.5729870745879
"SURG_LifelineRevenueDue",6,0.0118581762124985,96.5848452508004
"apps_BusinessCombinationAcquisitionPriceLiabilityCurrent",6,0.0118581762124985,96.5967034270129
"cat_LongTermDebtDueAfterOneYearMachineryAndEnginesNoncurrent",6,0.0118581762124985,96.6085616032254
"cdtx_RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomerLiabilityCurrent",6,0.0118581762124985,96.6204197794379
"cdtx_RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomerLiabilityNoncurrent",6,0.0118581762124985,96.6322779556504
"csgs_ClientContractsNet",6,0.0118581762124985,96.6441361318629
"csgs_SettlementAndMerchantReserveAssetsCurrent",6,0.0118581762124985,96.6559943080754
"csgs_SettlementAndMerchantReserveLiabilitiesCurrent",6,0.0118581762124985,96.6678524842879
"csgs_SoftwareNet",6,0.0118581762124985,96.6797106605004
"ezpw_LoansReceivableNetReportedAmountConsumerNonCurrent",6,0.0118581762124985,96.6915688367129
"mq_AccruedLiabilitiesAndOtherLiabilitiesCurrent",6,0.0118581762124985,96.7034270129254
"ms_AccumulatedOtherComprehensiveIncomeLossNetOfCumulativeDebtValuationAdjustmentsAfterTax",6,0.0118581762124985,96.7152851891379
"nktr_AccruedContractManufacturingExpenseCurrent",6,0.0118581762124985,96.7271433653504
"nuvb_InterestReceivableOnMarketableSecuritiesCurrent",6,0.0118581762124985,96.7390015415629
"nuvb_LeaseSecurityDepositNoncurrent",6,0.0118581762124985,96.7508597177754
"nuvb_WarrantLiability",6,0.0118581762124985,96.7627178939879
"phun_DigitalCurrenciesCurrent",6,0.0118581762124985,96.7745760702004
"rxst_LeaseLiabilitiesCurrent",6,0.0118581762124985,96.7864342464129
"rxst_LeaseLiabilitiesNoncurrent",6,0.0118581762124985,96.7982924226254
"seas_DefiniteAndIndefiniteLivedTradenamesNet",6,0.0118581762124985,96.8101505988379
"spaq_DeferredUnderwritingCommissionsNoncurrent",6,0.0118581762124985,96.8220087750504
"sum:StockholdersEquityAttributableToNoncontrollingInterestOfWhollyOwnedIndirectSubsidiaryOfRegistrant",6,0.0118581762124985,96.8338669512629
"us-gaap_AccountsPayableTradeCurrentAndNoncurrent",6,0.0118581762124985,96.8457251274754
"us-gaap_AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent",6,0.0118581762124985,96.8575833036879
"us-gaap_DeferredRevenue",6,0.0118581762124985,96.8694414799004
"us-gaap_EquitySecuritiesFVNINoncurrent",6,0.0118581762124985,96.8812996561129
"us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueAmount",6,0.0118581762124985,96.8931578323254
"us-gaap_HeldToMaturitySecuritiesNoncurrent",6,0.0118581762124985,96.9050160085379
"us-gaap_PreferredStockSharesOutstanding",6,0.0118581762124985,96.9168741847504
"us-gaap_PrepaidExpenseAndOtherAssets",6,0.0118581762124985,96.9287323609629
"us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization",6,0.0118581762124985,96.9405905371754
"us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization",6,0.0118581762124985,96.9524487133879
"us-gaap_SalesAndExciseTaxPayableCurrent",6,0.0118581762124985,96.9643068896004
"vsar_BuildToSuitLeaseObligationNoncurrent",6,0.0118581762124985,96.9761650658129
"AccountsPayableRelatedPartiesCurrentAndNoncurrent",5,0.00988181351041543,96.9860468793233
"AccountsReceivableNetNoncurrent",5,0.00988181351041543,96.9959286928337
"AccruedIncomeTaxesNoncurrent",5,0.00988181351041543,97.0058105063441
"AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax",5,0.00988181351041543,97.0156923198545
"AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax",5,0.00988181351041543,97.025574133365
"AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax",5,0.00988181351041543,97.0354559468754
"AssetsNoncurrent",5,0.00988181351041543,97.0453377603858
"AvailableForSaleSecuritiesCurrent",5,0.00988181351041543,97.0552195738962
"AvailableForSaleSecuritiesDebtSecurities",5,0.00988181351041543,97.0651013874066
"BuildingsAndImprovementsGross",5,0.00988181351041543,97.074983200917
"CapitalLeaseObligationsCurrent",5,0.00988181351041543,97.0848650144275
"CashReserveDepositRequiredAndMade",5,0.00988181351041543,97.0947468279379
"ConvertibleNotesPayableCurrent",5,0.00988181351041543,97.1046286414483
"CostsInExcessOfBillingsOnUncompletedContractsOrPrograms",5,0.00988181351041543,97.1145104549587
"DebtLongtermAndShorttermCombinedAmount",5,0.00988181351041543,97.1243922684691
"DeferredCosts",5,0.00988181351041543,97.1342740819795
"DeferredFinanceCostsNoncurrentNet",5,0.00988181351041543,97.1441558954899
"DeferredTaxAssetsLiabilitiesNetCurrent",5,0.00988181351041543,97.1540377090003
"DerivativeLiabilitiesNoncurrent",5,0.00988181351041543,97.1639195225108
"FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell",5,0.00988181351041543,97.1738013360212
"HeldToMaturitySecurities",5,0.00988181351041543,97.1836831495316
"HeldToMaturitySecuritiesCurrent",5,0.00988181351041543,97.193564963042
"HeldToMaturitySecuritiesNoncurrent",5,0.00988181351041543,97.2034467765524
"InventoryFinishedGoodsNetOfReserves",5,0.00988181351041543,97.2133285900628
"InventoryRawMaterialsNetOfReserves",5,0.00988181351041543,97.2232104035733
"InventoryWorkInProcess",5,0.00988181351041543,97.2330922170837
"InventoryWorkInProcessNetOfReserves",5,0.00988181351041543,97.2429740305941
"LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent",5,0.00988181351041543,97.2528558441045
"LiabilityForUncertainTaxPositionsNoncurrent",5,0.00988181351041543,97.2627376576149
"LitigationReserveCurrent",5,0.00988181351041543,97.2726194711253
"LoansAndLeasesReceivableNetReportedAmount",5,0.00988181351041543,97.2825012846358
"LoansAndLeasesReceivableNetReportedAmountConsumer",5,0.00988181351041543,97.2923830981462
"LoansReceivableHeldForSaleNetNotPartOfDisposalGroup",5,0.00988181351041543,97.3022649116566
"LongTermLoansFromBank",5,0.00988181351041543,97.312146725167
"NonredeemableNoncontrollingInterest",5,0.00988181351041543,97.3220285386774
"ObligationToReturnSecuritiesReceivedAsCollateral",5,0.00988181351041543,97.3319103521878
"OtherInvestmentsAndSecuritiesAtCost",5,0.00988181351041543,97.3417921656983
"OtherShortTermBorrowings",5,0.00988181351041543,97.3516739792087
"PreferredStockValueOutstanding",5,0.00988181351041543,97.3615557927191
"PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization",5,0.00988181351041543,97.3714376062295
"PropertyPlantAndEquipmentOther",5,0.00988181351041543,97.3813194197399
"ReceivablesFromCustomers",5,0.00988181351041543,97.3912012332503
"RestrictedCashCurrent",5,0.00988181351041543,97.4010830467607
"SOTK_BuildingsAndImprovementsNet",5,0.00988181351041543,97.4109648602712
"SecuritiesPurchasedUnderAgreementsToResell",5,0.00988181351041543,97.4208466737816
"SecuritiesReceivedAsCollateral",5,0.00988181351041543,97.430728487292
"SupplementaryInsuranceInformationLiabilityForFuturePolicyBenefitsLossesClaimsAndLossExpenseReserves",5,0.00988181351041543,97.4406103008024
"UnearnedESOPShares",5,0.00988181351041543,97.4504921143128
"arav_ContingentPayableNonCurrent",5,0.00988181351041543,97.4603739278232
"crvl:AccountsAndTaxesPayable",5,0.00988181351041543,97.4702557413336
"crvl:CustomerDepositsNetCurrent",5,0.00988181351041543,97.4801375548441
"csgs:ClientDeposits",5,0.00988181351041543,97.4900193683545
"ezpw:LoansAndLeasesReceivableNetReportedAmountConsumerNonCurrent",5,0.00988181351041543,97.4999011818649
"fsr_ConvertibleSeniorNotesNoncurrent",5,0.00988181351041543,97.5097829953753
"isee_AccruedResearchAndDevelopment",5,0.00988181351041543,97.5196648088857
"ms:Payables",5,0.00988181351041543,97.5295466223961
"ms:PreferredStockCarryingValue",5,0.00988181351041543,97.5394284359066
"ms_FinancialInstrumentsSoldNotYetPurchasedDerivativesAndOtherContracts",5,0.00988181351041543,97.549310249417
"nktr:AccruedClinicalTrialExpenses",5,0.00988181351041543,97.5591920629274
"nktr_AdvancePaymentsToContractManufacturers",5,0.00988181351041543,97.5690738764378
"nktr_LiabilityForRefundableUpfrontPayment",5,0.00988181351041543,97.5789556899482
"otex:CurrentAccountsPayableAndAccruedLiabilitiesPlusOtherAccruals",5,0.00988181351041543,97.5888375034586
"otex:NonCurrentAccountsPayableAndAccruedLiabilitiesPlusOtherAccruals",5,0.00988181351041543,97.5987193169691
"stlru_DeferredUnderwritingFeeNoncurrent",5,0.00988181351041543,97.6086011304795
"us-gaap_AccruedFeesAndOtherRevenueReceivable",5,0.00988181351041543,97.6184829439899
"us-gaap_AccruedInvestmentIncomeReceivable",5,0.00988181351041543,97.6283647575003
"us-gaap_CommonStockSharesSubscriptions",5,0.00988181351041543,97.6382465710107
"us-gaap_CostsInExcessOfBillingsOnUncompletedContractsOrPrograms",5,0.00988181351041543,97.6481283845211
"us-gaap_DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss",5,0.00988181351041543,97.6580101980315
"us-gaap_DeferredPolicyAcquisitionCosts",5,0.00988181351041543,97.667892011542
"us-gaap_DeferredTaxAssetsNet",5,0.00988181351041543,97.6777738250524
"us-gaap_DepositAssets",5,0.00988181351041543,97.6876556385628
"us-gaap_DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent",5,0.00988181351041543,97.6975374520732
"us-gaap_FinancialInstrumentsOwnedCorporateDebtAtFairValue",5,0.00988181351041543,97.7074192655836
"us-gaap_FinancialInstrumentsOwnedCorporateEquitiesAtFairValue",5,0.00988181351041543,97.717301079094
"us-gaap_FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue",5,0.00988181351041543,97.7271828926044
"us-gaap_FinancialInstrumentsOwnedOtherSovereignGovernmentObligationsAtFairValue",5,0.00988181351041543,97.7370647061149
"us-gaap_FinancialInstrumentsOwnedPhysicalCommoditiesAtFairValue",5,0.00988181351041543,97.7469465196253
"us-gaap_FinancialInstrumentsOwnedPrincipalInvestmentsAtFairValue",5,0.00988181351041543,97.7568283331357
"us-gaap_FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue",5,0.00988181351041543,97.7667101466461
"us-gaap_FinancialInstrumentsSoldNotYetPurchasedCorporateDebt",5,0.00988181351041543,97.7765919601565
"us-gaap_FinancialInstrumentsSoldNotYetPurchasedCorporateEquities",5,0.00988181351041543,97.7864737736669
"us-gaap_FinancialInstrumentsSoldNotYetPurchasedOtherSovereignGovernmentDebt",5,0.00988181351041543,97.7963555871774
"us-gaap_FinancialInstrumentsSoldNotYetPurchasedUSGovernmentAndAgencyObligations",5,0.00988181351041543,97.8062374006878
"us-gaap_LiabilityForClaimsAndClaimsAdjustmentExpense",5,0.00988181351041543,97.8161192141982
"us-gaap_NoncontrollingInterestInVariableInterestEntity",5,0.00988181351041543,97.8260010277086
"us-gaap_OtherInvestments",5,0.00988181351041543,97.835882841219
"us-gaap_OtherLongTermDebtCurrent",5,0.00988181351041543,97.8457646547294
"us-gaap_OtherNoncurrentLiabilities",5,0.00988181351041543,97.8556464682399
"us-gaap_PreferredStockSharesIssued",5,0.00988181351041543,97.8655282817503
"us-gaap_PremiumsReceivableAtCarryingValue",5,0.00988181351041543,97.8754100952607
