"concept","n","percentage","cumulative_percentage"
"PaymentsToAcquireBusinessesAndInterestInAffiliates",8,0.016557319369994,90.6182089119771
"PaymentsToAcquireEquityMethodInvestments",8,0.016557319369994,90.6347662313471
"PaymentsToAcquireInterestInJointVenture",8,0.016557319369994,90.6513235507171
"ProceedsFromNotesPayable",8,0.016557319369994,90.6678808700871
"RepaymentsOfDebtAndCapitalLeaseObligations",8,0.016557319369994,90.6844381894571
"acm_AccountsReceivableAndContractAssets",8,0.016557319369994,90.7009955088271
"aeti_BadDebtExpenseRecovery",8,0.016557319369994,90.7175528281971
"bios_GainLossonDispositionofPropertyPlantEquipment1",8,0.016557319369994,90.7341101475671
"deck_AccrualsForSharesWithheldForTaxes",8,0.016557319369994,90.7506674669371
"fil_FairValueOfSharePurchaseWarrantsIssued",8,0.016557319369994,90.7672247863071
"mcrb_ProceedsFromExerciseOfStockOptionsAndCommonStockWarrants",8,0.016557319369994,90.7837821056771
"ms_ProvisionForLoansAndLoanCommitments",8,0.016557319369994,90.8003394250471
"nktr_IncreaseDecreaseInOperatingLeaseRightOfUseAssetsNetOfOperatingLeaseLiabilities",8,0.016557319369994,90.8168967444171
"okta_PropertyAndEquipmentAcquiredThroughTenantImprovementAllowances",8,0.016557319369994,90.8334540637871
"okta_StockIssuedDuringPeriodValueNewIssuesCharitableContribution",8,0.016557319369994,90.8500113831571
"schw_IncreaseDecreaseInCashAndSecuritiesSegregatedUnderFederalAndOtherRegulations",8,0.016557319369994,90.8665687025271
"us-gaap_CashDivestedFromDeconsolidation",8,0.016557319369994,90.8831260218971
"us-gaap_DeferredTaxExpenseFromStockOptionsExercised",8,0.016557319369994,90.899683341267
"us-gaap_FinanceLeaseRightOfUseAssetAmortization",8,0.016557319369994,90.916240660637
"us-gaap_GainLossOnDerivativeInstrumentsNetPretax",8,0.016557319369994,90.932797980007
"us-gaap_GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments",8,0.016557319369994,90.949355299377
"us-gaap_ImpairmentOfLongLivedAssetsToBeDisposedOf",8,0.016557319369994,90.965912618747
"us-gaap_IncreaseDecreaseInFuturePolicyBenefitReserves",8,0.016557319369994,90.982469938117
"us-gaap_InvestmentIncomeAmortizationOfPremium",8,0.016557319369994,90.999027257487
"us-gaap_LiabilitiesFairValueAdjustment",8,0.016557319369994,91.015584576857
"us-gaap_NoncashProjectAbandonmentCosts",8,0.016557319369994,91.032141896227
"us-gaap_OtherSignificantNoncashTransactionValueOfConsiderationGiven1",8,0.016557319369994,91.048699215597
"us-gaap_PaymentsForDepositsAppliedToDebtRetirements",8,0.016557319369994,91.065256534967
"us-gaap_PaymentsForProceedsFromBusinessesAndInterestInAffiliates",8,0.016557319369994,91.081813854337
"us-gaap_PaymentsForRepurchaseOfEquity",8,0.016557319369994,91.098371173707
"us-gaap_PaymentsForRepurchaseOfPreferredStockAndPreferenceStock",8,0.016557319369994,91.114928493077
"us-gaap_ProceedsFromContributionsFromAffiliates",8,0.016557319369994,91.131485812447
"us-gaap_ProceedsFromHedgeFinancingActivities",8,0.016557319369994,91.148043131817
"us-gaap_ProceedsFromPreviousAcquisition",8,0.016557319369994,91.164600451187
"us-gaap_ProceedsFromRepurchaseOfEquity",8,0.016557319369994,91.181157770557
"us-gaap_ProvisionForLoanLossesExpensed",8,0.016557319369994,91.1977150899269
"us-gaap_StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants",8,0.016557319369994,91.2142724092969
"us-gaap_StockIssuedDuringPeriodValueAcquisitions",8,0.016557319369994,91.2308297286669
"us-gaap_StockIssuedDuringPeriodValueIssuedForServices",8,0.016557319369994,91.2473870480369
"us-gaap_StockIssuedDuringPeriodValueOther",8,0.016557319369994,91.2639443674069
"us-gaap_StockIssuedDuringPeriodValueShareBasedCompensation",8,0.016557319369994,91.2805016867769
"us-gaap_TemporaryEquityAccretionToRedemptionValueAdjustment",8,0.016557319369994,91.2970590061469
"us-gaap_TreasuryStockSharesRetired",8,0.016557319369994,91.3136163255169
"usm_PaymentsForIntangibleAssetsAndToAcquireBusinessesNetOfCashAcquired",8,0.016557319369994,91.3301736448869
"vnrx_OfferingCostsFromIssuanceOfCommonStock",8,0.016557319369994,91.3467309642569
"xon_PaymentsOfDeferredConsideration",8,0.016557319369994,91.3632882836269
"AccretionExpense",7,0.0144876544487447,91.3777759380756
"NetIncomeLossAttributableToNoncontrollingInterest",7,0.0144876544487447,91.3922635925244
"PaymentsForProceedsFromBusinessesAndInterestInAffiliates",7,0.0144876544487447,91.4067512469731
"PaymentsToAcquireAdditionalInterestInSubsidiaries",7,0.0144876544487447,91.4212389014219
"ProceedsFromIssuanceOrSaleOfEquity",7,0.0144876544487447,91.4357265558706
"ProceedsFromRelatedPartyDebt",7,0.0144876544487447,91.4502142103193
"SAFE_AmortizationOfGeTrademarkLicense",7,0.0144876544487447,91.4647018647681
"SAFE_RoyaltyPayable",7,0.0144876544487447,91.4791895192168
"TaxBenefitFromStockOptionsExercised1",7,0.0144876544487447,91.4936771736656
"UnrealizedGainLossOnDerivatives",7,0.0144876544487447,91.5081648281143
"VNRX_CapitalLeaseFunding",7,0.0144876544487447,91.5226524825631
"apps_IncreaseDecreaseinRightofUseAssets",7,0.0144876544487447,91.5371401370118
"avah_IncreaseDecreaseInOperatingLeaseLiabilities",7,0.0144876544487447,91.5516277914606
"avah_PaymentsOfFinancingLeaseObligations",7,0.0144876544487447,91.5661154459093
"beam_ChangeInFairValueOfContingentConsiderationLiabilities",7,0.0144876544487447,91.580603100358
"beam_EquityIssuanceCostsInAccountsPayableAndAccruedExpenses",7,0.0144876544487447,91.5950907548068
"bios_AmountsDueToPlanSponsor",7,0.0144876544487447,91.6095784092555
"cat_PaymentsMachineryAndEngines",7,0.0144876544487447,91.6240660637043
"cdtx_ProceedsFromIssuanceOfCommonStockConvertiblePreferredStockAndWarrants",7,0.0144876544487447,91.638553718153
"crvl_IncreaseDecreaseInOperatingLeaseLiability",7,0.0144876544487447,91.6530413726018
"deck_AmortizationOfCloudComputingArrangements",7,0.0144876544487447,91.6675290270505
"deck_IncreaseDecreaseInContingentConsideration",7,0.0144876544487447,91.6820166814993
"fil_SharesIssuedForServices",7,0.0144876544487447,91.696504335948
"gti_RepaymentsOfRelatedPartyPayable",7,0.0144876544487447,91.7109919903967
"gti_SupplyChainFinancing",7,0.0144876544487447,91.7254796448455
"innv_IncreaseDecreaseInDueToStateAndFederalHealthPrograms",7,0.0144876544487447,91.7399672992942
"innv_IncreaseDecreaseInReportedAndEstimatedClaims",7,0.0144876544487447,91.754454953743
"innv_PropertyAndEquipmentIncludedInAccountsPayable",7,0.0144876544487447,91.7689426081917
"innv_PropertyAndEquipmentPurchasedUnderCapitalLeases",7,0.0144876544487447,91.7834302626405
"mcrb_IncreaseDecreaseInPrepaidExpensesAndOtherCurrentAndLongTermAssets",7,0.0144876544487447,91.7979179170892
"mcrb_ProceedsFromIssuanceOfCommonStockAndRestrictedCommonStock",7,0.0144876544487447,91.812405571538
"ms_EffectOfCashAndCashEquivalentsRelatedToVariableInterestEntities",7,0.0144876544487447,91.8268932259867
"nath_ExcessTaxBenefitDeficiencyFromSharebasedCompensationOperatingActivities",7,0.0144876544487447,91.8413808804355
"nktr_ProceedsFromIssuanceOfCommonStockNetOfIssuanceCosts",7,0.0144876544487447,91.8558685348842
"okta_StockIssuedExecutiveBonusSettlement",7,0.0144876544487447,91.870356189333
"okta_StockRedeemedValueExerciseOfHedgesRelatedToConvertibleSeniorNotes",7,0.0144876544487447,91.8848438437817
"pgen_DisposalGroupIncludingDiscontinuedOperationGainLossonDisposal",7,0.0144876544487447,91.8993314982304
"pgen_SaleOfAssetsIncludedInAccountsReceivable",7,0.0144876544487447,91.9138191526792
"phun_ProceedsfromPaymentsforFactoringAgreement",7,0.0144876544487447,91.9283068071279
"rmax_PaymentPursuantToTaxReceivableAgreements",7,0.0144876544487447,91.9427944615767
"schw_DepreciationAndAmortizationExcludingAmortizationOfIntangibleAssets",7,0.0144876544487447,91.9572821160254
"schw_NetOtherThanTemporaryImpairments",7,0.0144876544487447,91.9717697704742
"sum:ContractWithCustomerAssetCumulativeCatchupAdjustmentToRevenueChangeInRevenueBilledContractPriceOrEstimates",7,0.0144876544487447,91.9862574249229
"sum:ContractWithCustomerLiabilityCumulativeCatchupAdjustmentToRevenueChangeInRevenueBilledContractPriceOrCostEstimates",7,0.0144876544487447,92.0007450793717
"us-gaap_AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease",7,0.0144876544487447,92.0152327338204
"us-gaap_BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain",7,0.0144876544487447,92.0297203882691
"us-gaap_EquitySecuritiesFvNiUnrealizedGainLoss",7,0.0144876544487447,92.0442080427179
"us-gaap_FairValueOptionChangesInFairValueGainLoss1",7,0.0144876544487447,92.0586956971666
"us-gaap_GainLossOnRepurchaseOfDebtInstrument",7,0.0144876544487447,92.0731833516154
"us-gaap_IncreaseDecreaseInSelfInsuranceReserve",7,0.0144876544487447,92.0876710060641
"us-gaap_NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1",7,0.0144876544487447,92.1021586605129
"us-gaap_PaymentsForRepurchaseOfRedeemableNoncontrollingInterest",7,0.0144876544487447,92.1166463149616
"us-gaap_PaymentsToAcquireBusinessTwoNetOfCashAcquired",7,0.0144876544487447,92.1311339694104
"us-gaap_PaymentsToAcquireMachineryAndEquipment",7,0.0144876544487447,92.1456216238591
"us-gaap_ProceedsFromInsuranceSettlementInvestingActivities",7,0.0144876544487447,92.1601092783078
"us-gaap_ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants",7,0.0144876544487447,92.1745969327566
"us-gaap_ProceedsFromSaleOfOtherProductiveAssets",7,0.0144876544487447,92.1890845872053
"us-gaap_RelatedPartyTransactionAmountsOfTransaction",7,0.0144876544487447,92.2035722416541
"us-gaap_RepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess",7,0.0144876544487447,92.2180598961028
"us-gaap_UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments",7,0.0144876544487447,92.2325475505516
"utx_IncreasedDecreaseInCollaborationIntangibles",7,0.0144876544487447,92.2470352050003
"vnrx_ManagementAndDirectorsFeesPayable",7,0.0144876544487447,92.2615228594491
"xon_ContributionOfServicesByShareholder",7,0.0144876544487447,92.2760105138978
"xon_StockIssuedDuringPeriodToNonemployeeDirectorExpense",7,0.0144876544487447,92.2904981683465
"AmortizationOfIntangibleAssets",6,0.0124179895274955,92.302916157874
"CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect",6,0.0124179895274955,92.3153341474015
"GainLossOnSaleOfBusiness",6,0.0124179895274955,92.327752136929
"IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity",6,0.0124179895274955,92.3401701264565
"IncreaseDecreaseInAccountsPayableRelatedParties",6,0.0124179895274955,92.352588115984
"IncreaseDecreaseInDueToAffiliatesCurrent",6,0.0124179895274955,92.3650061055115
"IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable",6,0.0124179895274955,92.377424095039
"IncreaseDecreaseInPayablesToCustomers",6,0.0124179895274955,92.3898420845665
"InsuranceRecoveries",6,0.0124179895274955,92.402260074094
"InvestmentIncomeAmortizationOfPremium",6,0.0124179895274955,92.4146780636215
"IssuanceOfStockAndWarrantsForServicesOrClaims",6,0.0124179895274955,92.427096053149
"NetCashProvidedByUsedInDiscontinuedOperations",6,0.0124179895274955,92.4395140426765
"PaymentsForProceedsFromLoansReceivable",6,0.0124179895274955,92.451932032204
"PaymentsOfDividendsPreferredStockAndPreferenceStock",6,0.0124179895274955,92.4643500217315
"PaymentsToAcquireShortTermInvestments",6,0.0124179895274955,92.476768011259
"PensionAndOtherPostretirementBenefitExpense",6,0.0124179895274955,92.4891860007865
"ProceedsFromDividendsReceived",6,0.0124179895274955,92.501603990314
"ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans",6,0.0124179895274955,92.5140219798415
"ProceedsFromRepaymentsOfOtherLongTermDebt",6,0.0124179895274955,92.526439969369
"ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities",6,0.0124179895274955,92.5388579588965
"ProceedsFromSaleOfOtherInvestments",6,0.0124179895274955,92.5512759484239
"SAFE_AmortizationOfDebtIssueCosts",6,0.0124179895274955,92.5636939379514
"SAFE_DebtDiscountAmortization",6,0.0124179895274955,92.5761119274789
"SURG_IncreaseDecreaseInLossContingency",6,0.0124179895274955,92.5885299170064
"VNRX_ProceedsFromGrantsReceived",6,0.0124179895274955,92.6009479065339
"acm_EquityInEarningsOfUnConsolidatedJointVentures",6,0.0124179895274955,92.6133658960614
"aeti_DeferredCompensationArrangementWithIndividualCompensationExpenseIncome",6,0.0124179895274955,92.6257838855889
"apps_FairValueOfContingentConsideration",6,0.0124179895274955,92.6382018751164
"apps_IncreaseDecreaseInAllowanceForCreditLoss",6,0.0124179895274955,92.6506198646439
"bc_PaymentOfPremiumOnEarlyExtinguishmentOfDebt",6,0.0124179895274955,92.6630378541714
"beam_IncreaseDecreaseInOperatingLeaseLiabilities",6,0.0124179895274955,92.6754558436989
"bios_ProceedsfromIssuanceofConvertiblePreferredStockandWarrants",6,0.0124179895274955,92.6878738332264
"bios_SurrenderOfStockToSatisfyMinimumTaxWithholding",6,0.0124179895274955,92.7002918227539
"cabo_FairValueAdjustmentCallAndPutOptions",6,0.0124179895274955,92.7127098122814
"cabo_OriginationOfNotesReceivable",6,0.0124179895274955,92.7251278018089
"cnne_CashDeconsolidatedFromReorganization",6,0.0124179895274955,92.7375457913364
"cnne_PaymentsToAcquireEquityMethodInvestmentsWarrants",6,0.0124179895274955,92.7499637808639
"cnne_PaymentsToAcquireStockSubscriptionAgreementNetOfFees",6,0.0124179895274955,92.7623817703914
"crtx_NonCashRentExpense",6,0.0124179895274955,92.7747997599189
"crvl:IncreaseDecreaseInAccountsAndTaxesPayable",6,0.0124179895274955,92.7872177494464
"csgs_SettlementAndMerchantReserveActivity",6,0.0124179895274955,92.7996357389739
"cxm_ShareBasedCompensationExpenseCapitalizedInInternalUseSoftware",6,0.0124179895274955,92.8120537285014
"deck_AccruedAssetRetirementObligations",6,0.0124179895274955,92.8244717180288
"ezpw:LoansMade",6,0.0124179895274955,92.8368897075564
"ezpw:LoansRepaid",6,0.0124179895274955,92.8493076970838
"ezpw_NoncashorPartNoncashAcquisitionDividendReinvestmentAcquisition",6,0.0124179895274955,92.8617256866113
"fdp_IncreaseDecreaseInUnrecognizedTaxBenefits",6,0.0124179895274955,92.8741436761388
"gti:SupplyChainFinancing",6,0.0124179895274955,92.8865616656663
"gti_Inventorywritedownnetofdepreciation",6,0.0124179895274955,92.8989796551938
"ipg_AcquisitionRelatedPayments",6,0.0124179895274955,92.9113976447213
"mgpi_IncreaseDecreaseInDeferredTaxAssetValuationAllowance",6,0.0124179895274955,92.9238156342488
"mgpi_PaymentsForProceedsFromOtherOperatingActivities",6,0.0124179895274955,92.9362336237763
"mq_IncreaseDecreaseInAccruedMarketingCosts",6,0.0124179895274955,92.9486516133038
"mq_IncreaseDecreaseInSettlementAssetsCurrent",6,0.0124179895274955,92.9610696028313
"nath_NoncashPortionOfLeaseExpense",6,0.0124179895274955,92.9734875923588
"nktr:NonCashRoyaltyRevenueRelatedToSaleOfFutureRoyalties",6,0.0124179895274955,92.9859055818863
"nktr_RepaymentOfAndProceedsFromSaleOfFutureRoyaltiesNetOfTransactionCosts",6,0.0124179895274955,92.9983235714138
"okta_StockIssuedEarlyVestingOfExercisedOptions",6,0.0124179895274955,93.0107415609413
"ons_DeferredOfferingCostsAndCommonStockIssuanceCostsInAccountsPayableAndAccruedExpenses",6,0.0124179895274955,93.0231595504688
"pgen_SharesIssuedDuringPeriodValueIssuedForServices",6,0.0124179895274955,93.0355775399963
"phun_PaymentsForPurchaseOfDigitalCurrencies",6,0.0124179895274955,93.0479955295238
"rtx_InterEntityLending",6,0.0124179895274955,93.0604135190513
"rxst_InterestPaidOnFinancingLeases",6,0.0124179895274955,93.0728315085788
"rxst_InterestPaidOnTermLoan",6,0.0124179895274955,93.0852494981063
"rxst_OperatingLeaseObligationsIncurred",6,0.0124179895274955,93.0976674876338
"schw:IncreaseDecreaseInReceivablesFromBrokerageClients",6,0.0124179895274955,93.1100854771612
"spaq_InvestmentIncomeEarnedOnInvestmentHeldInTrustAccount",6,0.0124179895274955,93.1225034666887
"ths_AccruedDeferredFinancingCosts",6,0.0124179895274955,93.1349214562162
"us-gaap_DefinedBenefitPlanActuarialGainLoss",6,0.0124179895274955,93.1473394457437
"us-gaap_DerivativeNetHedgeIneffectivenessGainLoss",6,0.0124179895274955,93.1597574352712
"us-gaap_DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses",6,0.0124179895274955,93.1721754247987
"us-gaap_EquityMethodInvestmentRealizedGainLossOnDisposal",6,0.0124179895274955,93.1845934143262
"us-gaap_EquitySecuritiesFvNiGainLoss",6,0.0124179895274955,93.1970114038537
"us-gaap_GainLossOnSaleOfSecuritiesNet",6,0.0124179895274955,93.2094293933812
"us-gaap_GainsLossesOnRestructuringOfDebt",6,0.0124179895274955,93.2218473829087
"us-gaap_IncreaseDecreaseInInterestAndDividendsReceivable",6,0.0124179895274955,93.2342653724362
"us-gaap_IncreaseDecreaseInPropertyAndOtherTaxesPayable",6,0.0124179895274955,93.2466833619637
"us-gaap_IncreaseDecreaseInRestrictedCashForOperatingActivities",6,0.0124179895274955,93.2591013514912
"us-gaap_MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments",6,0.0124179895274955,93.2715193410187
"us-gaap_NotesIssued1",6,0.0124179895274955,93.2839373305462
"us-gaap_PaymentsForAdvanceToAffiliate",6,0.0124179895274955,93.2963553200737
"us-gaap_PaymentsForCapitalImprovements",6,0.0124179895274955,93.3087733096012
"us-gaap_PaymentsOfMergerRelatedCostsFinancingActivities",6,0.0124179895274955,93.3211912991287
"us-gaap_PaymentsToDevelopSoftware",6,0.0124179895274955,93.3336092886562
"us-gaap_ProceedsFromHedgeInvestingActivities",6,0.0124179895274955,93.3460272781837
"us-gaap_ProceedsFromIssuanceOfMediumTermNotes",6,0.0124179895274955,93.3584452677112
"us-gaap_StockIssuedDuringPeriodValuePurchaseOfAssets",6,0.0124179895274955,93.3708632572387
"utx_ProceedsfromthesaleoftheinvestmentinWatscoInc.",6,0.0124179895274955,93.3832812467661
"vnrx_CommonStockIssuedOnCashlessExercisesOfStockOptionsAndWarrants",6,0.0124179895274955,93.3956992362936
"vrt_IncreaseDecreaseInTaxReceivableAgreement",6,0.0124179895274955,93.4081172258211
"xon_AssetAcquisitionLiabilitiesArisingfromContingenciesAmountRecognized",6,0.0124179895274955,93.4205352153486
"xon_NoncashDividendsToShareholders",6,0.0124179895274955,93.4329532048761
"xon_SharesIssuedAsConsiderationForLicenseAgreementValue",6,0.0124179895274955,93.4453711944036
"AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther",5,0.0103483246062462,93.4557195190099
"CashAcquiredFromAcquisition",5,0.0103483246062462,93.4660678436161
"DeferredCompensationArrangementWithIndividualCompensationExpense",5,0.0103483246062462,93.4764161682224
"DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax",5,0.0103483246062462,93.4867644928286
"DisposalGroupNotDiscontinuedOperationGainLossOnDisposal",5,0.0103483246062462,93.4971128174349
"FinanceLeasePrincipalPayments",5,0.0103483246062462,93.5074611420411
"IncreaseDecreaseInAssetRetirementObligations",5,0.0103483246062462,93.5178094666473
"IncreaseDecreaseInBrokerageReceivables",5,0.0103483246062462,93.5281577912536
"IncreaseDecreaseInContractReceivablesNet",5,0.0103483246062462,93.5385061158598
"IncreaseDecreaseInCustomerAdvances",5,0.0103483246062462,93.5488544404661
"IncreaseDecreaseInDeferredCharges",5,0.0103483246062462,93.5592027650723
"IncreaseDecreaseInDeferredCompensation",5,0.0103483246062462,93.5695510896786
"IncreaseDecreaseInDerivativeLiabilities",5,0.0103483246062462,93.5798994142848
"IncreaseDecreaseInDueToRelatedPartiesCurrent",5,0.0103483246062462,93.5902477388911
"IncreaseDecreaseInNotesPayableCurrent",5,0.0103483246062462,93.6005960634973
"IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet",5,0.0103483246062462,93.6109443881036
"IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet",5,0.0103483246062462,93.6212927127098
"IncreaseDecreaseInPayablesToBrokerDealers",5,0.0103483246062462,93.6316410373161
"IncreaseDecreaseInReinsuranceRecoverable",5,0.0103483246062462,93.6419893619223
"OtherAssetImpairmentCharges",5,0.0103483246062462,93.6523376865286
"PaymentsForProceedsFromLoansAndLeases",5,0.0103483246062462,93.6626860111348
"PaymentsForProceedsFromPreviousAcquisition",5,0.0103483246062462,93.6730343357411
"PaymentsToAcquireFinanceReceivables",5,0.0103483246062462,93.6833826603473
"PaymentsToAcquireHeldToMaturitySecurities",5,0.0103483246062462,93.6937309849535
"PensionContributions",5,0.0103483246062462,93.7040793095598
"PensionExpense",5,0.0103483246062462,93.714427634166
"ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates",5,0.0103483246062462,93.7247759587723
"ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital",5,0.0103483246062462,93.7351242833785
"ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities",5,0.0103483246062462,93.7454726079848
"ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess",5,0.0103483246062462,93.755820932591
"ProceedsFromSaleOfFinanceReceivables",5,0.0103483246062462,93.7661692571973
"ProceedsFromSaleOfNotesReceivable",5,0.0103483246062462,93.7765175818035
"ProceedsFromSaleOfProductiveAssets",5,0.0103483246062462,93.7868659064098
"ProceedsFromWarrantExercises",5,0.0103483246062462,93.797214231016
"RestructuringCosts",5,0.0103483246062462,93.8075625556222
"SURG_DerivativeExpense",5,0.0103483246062462,93.8179108802285
"UnrealizedGainLossOnSecurities",5,0.0103483246062462,93.8282592048347
"UnrecognizedTaxBenefitsPeriodIncreaseDecrease",5,0.0103483246062462,93.838607529441
"VNRX_CapitalLeaseObligationForEquipmentPurchases",5,0.0103483246062462,93.8489558540472
"VNRX_CommonStockIssuedOnCashlessExercisesOfStockPtionsOptions",5,0.0103483246062462,93.8593041786535
"VNRX_GrantsRepaid",5,0.0103483246062462,93.8696525032597
"VNRX_NonoperatingIncomeGrantsReceived",5,0.0103483246062462,93.880000827866
"aadi_NonCashInterestExpense",5,0.0103483246062462,93.8903491524722
"acm_ReceiptsFromJointVenturesAndOtherInvestments",5,0.0103483246062462,93.9006974770785
"act_AmortizationOfDeferredPolicyAcquisitionCostsAndIntangibles",5,0.0103483246062462,93.9110458016847
"csgs:PaymentsToInvestInAndAcquireClientContracts",5,0.0103483246062462,93.9213941262909
"cxm_PaidInKindInterestAndAmortizationOfDebtDiscount",5,0.0103483246062462,93.9317424508972
"deck_GainLossOnSettlementOfAssetRetirementObligations",5,0.0103483246062462,93.9420907755034
"ezpw_IncreaseDecreaseInServiceChargesReceivable",5,0.0103483246062462,93.9524391001097
"ezpw_LoansMade",5,0.0103483246062462,93.9627874247159
"ezpw_LoansRepaid",5,0.0103483246062462,93.9731357493222
"ezpw_OperatingLeaseRightofUseAssetAmortization",5,0.0103483246062462,93.9834840739284
"fdmt_UnpaidOfferingCosts",5,0.0103483246062462,93.9938323985347
"fdp:GainLossOnDispositionOfPropertyWithAdjustments",5,0.0103483246062462,94.0041807231409
"fil_SharesIssuedForMineralPropertyExplorationCosts",5,0.0103483246062462,94.0145290477472
"fnf_IncreaseDecreaseInInventoriesPrepaidExpenseAndOtherAssets",5,0.0103483246062462,94.0248773723534
"fsr_AccretionOfDebtIssuanceCosts",5,0.0103483246062462,94.0352256969597
"isee_IncreaseDecreaseInAccruedResearchAndDevelopment",5,0.0103483246062462,94.0455740215659
"isee_IncreaseDecreaseInWorkingCapital",5,0.0103483246062462,94.0559223461722
"isee_ProceedsFromStockOptionsAndWarrantsExercised",5,0.0103483246062462,94.0662706707784
"mcrb_IncreaseDecreaseInContractWithCustomerLiabilityRelatedParty",5,0.0103483246062462,94.0766189953846
"mcrb_ProfitLossFromResearchAgreementRelatedParty",5,0.0103483246062462,94.0869673199909
"ms:EffectOfCashAndCashEquivalentsRelatedToVariableInterestEntities",5,0.0103483246062462,94.0973156445971
"ms:IncreaseDecreaseInCashAndSecuritiesSegregatedUnderFederalAndOtherRegulations",5,0.0103483246062462,94.1076639692034
"ms_FinancingReceivableAndOffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal",5,0.0103483246062462,94.1180122938096
"nath_InsuranceProceedsReceivedForPropertyAndEquipmentPurchases",5,0.0103483246062462,94.1283606184159
"nktr:IncreaseDecreaseInAccruedClinicalTrialExpenses",5,0.0103483246062462,94.1387089430221
"nuvb_AmortizationOfPremiumOnMarketableSecurities",5,0.0103483246062462,94.1490572676284
"okta_IncreaseDecreaseInOperatingLeaseLiability",5,0.0103483246062462,94.1594055922346
"okta_StockIssuedRepurchaseofConvertibleDebt",5,0.0103483246062462,94.1697539168409
"ons_IncreaseDecreaseInRestrictedCashFinancing",5,0.0103483246062462,94.1801022414471
"ons_PurchasesOfPropertyAndEquipmentInAccountsPayableAndAccruedExpenses",5,0.0103483246062462,94.1904505660534
"otex:IncreaseDecreaseInIncomeTaxesNet",5,0.0103483246062462,94.2007988906596
"otex_PaymentsForRepurchaseOfCommonStockHeldInTreasury",5,0.0103483246062462,94.2111472152659
"otlk_DeferredOfferingCostsAndCommonStockIssuanceCostsInAccountsPayableAndAccruedExpenses",5,0.0103483246062462,94.2214955398721
"pgen_IncreaseDecreaseInLeaseLiabilities",5,0.0103483246062462,94.2318438644783
"phun_BadDebtExpense",5,0.0103483246062462,94.2421921890846
"phun_ImpairmentOfDigitalAssets",5,0.0103483246062462,94.2525405136908
"phun_IncreaseDecreaseInEstimatedLitigationLiability",5,0.0103483246062462,94.2628888382971
"rmax_DistributionsForTaxesPaidToNoncontrollingUnitHolders",5,0.0103483246062462,94.2732371629033
"rmax_InterestAndDebtRestructuringFeesPaid",5,0.0103483246062462,94.2835854875096
"rmax_NetIncreaseDecreaseInAccountsReceivableFromRelatedPartiesAndAccountsPayableToRelatedParties",5,0.0103483246062462,94.2939338121158
"rmax_NonCashLeaseExpense",5,0.0103483246062462,94.3042821367221
"rxst_FinanceLeaseObligationsIncurred",5,0.0103483246062462,94.3146304613283
"rxst_GainLossOnExpirationOfWarrant",5,0.0103483246062462,94.3249787859346
"schw_FinanceLeaseExtinguishment",5,0.0103483246062462,94.3353271105408
"schw_NoncashTransactionCommonStockRepurchased",5,0.0103483246062462,94.345675435147
"schw_SecuritiesTransferredFromHeldToMaturityToAvailableForSaleFairValue",5,0.0103483246062462,94.3560237597533
"seas_DividendsDeclaredAndUnpaid",5,0.0103483246062462,94.3663720843595
"seas_OtherFinancingArrangements",5,0.0103483246062462,94.3767204089658
"slng_NoncashOrPartNoncashAcquisitionEquipmentAcquiredUnderFinanceLeaseLiability",5,0.0103483246062462,94.387068733572
"spaq_ChangeInValueOfClassCommonStockSubjectToPossibleRedemption",5,0.0103483246062462,94.3974170581783
"stlru_InterestIncomeEarnedOnTrustAccount",5,0.0103483246062462,94.4077653827845
"stlru_InterestWithdrawnOnTrustAccount",5,0.0103483246062462,94.4181137073908
"us-gaap_AmortizationOfLeasedAsset",5,0.0103483246062462,94.428462031997
"us-gaap_AssetRetirementObligationRevisionOfEstimate",5,0.0103483246062462,94.4388103566033
